TweetID,UserID,Gender
679312836892446720-,401104551-,female
677283646710108162-,401104551-,female
677210831659114496-,401104551-,female
677210268548616192-,401104551-,female
676932944511016960-,401104551-,female
676527368043954176-,401104551-,female
676524321746104320-,401104551-,female
676524284219662342-,401104551-,female
675255398123888640-,401104551-,female
674935655596728320-,401104551-,female
674933684286435328-,401104551-,female
674721310463905792-,401104551-,female
674452244557914112-,401104551-,female
674371330838544384-,401104551-,female
674348590828027908-,401104551-,female
674255328616308736-,401104551-,female
673784573810069504-,401104551-,female
672771889627033600-,401104551-,female
672030633854689280-,401104551-,female
671806495454068736-,401104551-,female
671057739725086720-,401104551-,female
671004224617082880-,401104551-,female
669652002960506880-,401104551-,female
669264278143258624-,401104551-,female
668069557844754432-,401104551-,female
668018279018045440-,401104551-,female
666211385911717889-,401104551-,female
666204740922048512-,401104551-,female
666023776715411456-,401104551-,female
665994872629944320-,401104551-,female
665994747870355456-,401104551-,female
665993037538021376-,401104551-,female
665962441134710784-,401104551-,female
1670881503629447168-,184085465-,female
1669801064865099776-,184085465-,female
1668065573048131587-,184085465-,female
1658561213884776450-,184085465-,female
1658559261306245122-,184085465-,female
1658543847335493632-,184085465-,female
1658181221745057822-,184085465-,female
1657200591007801346-,184085465-,female
1657194530897051649-,184085465-,female
1655431625541406721-,184085465-,female
1655135056216637445-,184085465-,female
1655133901516308481-,184085465-,female
1654999692332204033-,184085465-,female
1654997750801395715-,184085465-,female
1654563296555483140-,184085465-,female
1654253340505645058-,184085465-,female
1654247739130265600-,184085465-,female
1654179168295239693-,184085465-,female
1653524045801967617-,184085465-,female
1653036828595740674-,184085465-,female
1652855720247713792-,184085465-,female
1651959356504567808-,184085465-,female
1651740801259503616-,184085465-,female
1651695414360326147-,184085465-,female
1645871854664687616-,184085465-,female
1644533804336562176-,184085465-,female
1644448682169778177-,184085465-,female
1641154649070682140-,184085465-,female
1640457695500324864-,184085465-,female
1639818386535268353-,184085465-,female
1636765451647692803-,184085465-,female
1636764791103692800-,184085465-,female
1636746670200201217-,184085465-,female
1636722999922503681-,184085465-,female
1636722813783482369-,184085465-,female
1636720551103193088-,184085465-,female
1636718553683337218-,184085465-,female
1636010289299705857-,184085465-,female
1635100384107843584-,184085465-,female
1634950723636178944-,184085465-,female
1634949238768668674-,184085465-,female
1634949192882999297-,184085465-,female
1634944316350279680-,184085465-,female
1634732092830412800-,184085465-,female
1634638725081645059-,184085465-,female
1634202052287946759-,184085465-,female
1634194227084111877-,184085465-,female
1633886725721210899-,184085465-,female
1633873342196318208-,184085465-,female
1633264902654644227-,184085465-,female
1633204369196822528-,184085465-,female
1633170649572077569-,184085465-,female
1633168298899537922-,184085465-,female
1632753029295271936-,184085465-,female
1632504897298898946-,184085465-,female
1632039545200865280-,184085465-,female
1631691731908296708-,184085465-,female
1631675674871185408-,184085465-,female
1631466471736975360-,184085465-,female
1631457446735560704-,184085465-,female
1630767545769684992-,184085465-,female
1630747137280561153-,184085465-,female
1630738754943041538-,184085465-,female
1630734574849335299-,184085465-,female
1630734389179973637-,184085465-,female
1630730748821905414-,184085465-,female
1630655990717710336-,184085465-,female
1630418074015870977-,184085465-,female
1630415929476521985-,184085465-,female
1630009380752990208-,184085465-,female
1629952092134670337-,184085465-,female
1629549431925223424-,184085465-,female
1629523154572914690-,184085465-,female
1629303552874016770-,184085465-,female
1629301970023399427-,184085465-,female
1629301746085384195-,184085465-,female
1628980839752015874-,184085465-,female
1628980704099835904-,184085465-,female
1628464385088708609-,184085465-,female
1628262160244645889-,184085465-,female
1628175392115683328-,184085465-,female
1628136249184686080-,184085465-,female
1628113548835491841-,184085465-,female
1628113229393104916-,184085465-,female
1628110025724919851-,184085465-,female
1628070747234004994-,184085465-,female
1628070660420370432-,184085465-,female
1628068877383917569-,184085465-,female
1628067881417162756-,184085465-,female
1627873603659223042-,184085465-,female
1627873131380580354-,184085465-,female
1627814037676257280-,184085465-,female
1627813861519683584-,184085465-,female
1627688422688100352-,184085465-,female
1627421036130992128-,184085465-,female
1627313099219894275-,184085465-,female
1627068363863375878-,184085465-,female
1626402214355910658-,184085465-,female
1626060627390222337-,184085465-,female
1626059813397331973-,184085465-,female
1508853899993796615-,1154744947-,female
1501968573199228929-,1154744947-,female
1481220281851158534-,1154744947-,female
1475764008343019523-,1154744947-,female
1474792198696747019-,1154744947-,female
1454529933921894402-,1154744947-,female
1439505301624037377-,1154744947-,female
1436761233764622340-,1154744947-,female
1433792475148296192-,1154744947-,female
1433101962061434883-,1154744947-,female
1431574808035315722-,1154744947-,female
1426984279335186442-,1154744947-,female
1419396493090435076-,1154744947-,female
1416436286383181828-,1154744947-,female
1414194465510731780-,1154744947-,female
1414194155136471042-,1154744947-,female
1413873586281005059-,1154744947-,female
1410405824997072903-,1154744947-,female
1407249107220156417-,1154744947-,female
1403426024507981827-,1154744947-,female
1403071590552723456-,1154744947-,female
1395351378533433353-,1154744947-,female
1395080167412932616-,1154744947-,female
1391383687493820419-,1154744947-,female
1390000058549116928-,1154744947-,female
1388961498198945793-,1154744947-,female
1388910019920400385-,1154744947-,female
1384920744086278147-,1154744947-,female
1379373009140613127-,1154744947-,female
1378735898783854592-,1154744947-,female
1375194691998777345-,1154744947-,female
1371475434186153985-,1154744947-,female
1371445657920233476-,1154744947-,female
1368575094507905029-,1154744947-,female
1368558200769945601-,1154744947-,female
1363922336425119749-,1154744947-,female
1363146207892283394-,1154744947-,female
1362141618829201409-,1154744947-,female
1360893752475324416-,1154744947-,female
1356637017971560451-,1154744947-,female
1356255971018993669-,1154744947-,female
1350744766103875584-,1154744947-,female
1350442383050223617-,1154744947-,female
1349005032595877892-,1154744947-,female
1347544493420109824-,1154744947-,female
1346462521301946368-,1154744947-,female
1346392384419082240-,1154744947-,female
1345987952644665345-,1154744947-,female
1345782445065564165-,1154744947-,female
1345732264848666631-,1154744947-,female
1345711195723075584-,1154744947-,female
1345703346682925056-,1154744947-,female
1345693116515442689-,1154744947-,female
1345113352855564290-,1154744947-,female
1345069826813943808-,1154744947-,female
1344948720668979201-,1154744947-,female
1344706782598483969-,1154744947-,female
1344338998915964932-,1154744947-,female
1344331173355548672-,1154744947-,female
1344330965301293065-,1154744947-,female
1344323801732026368-,1154744947-,female
1343206528527069190-,1154744947-,female
1343199924498919426-,1154744947-,female
1339330572938862594-,1154744947-,female
1335181979738906624-,1154744947-,female
1334028278290673666-,1154744947-,female
1330246212994424833-,1154744947-,female
1324657097645215744-,1154744947-,female
1324651885471608832-,1154744947-,female
1322221640864989185-,1154744947-,female
1311549033605926912-,1154744947-,female
1306126817774972928-,1154744947-,female
1299420121618886657-,1154744947-,female
1298697371925336064-,1154744947-,female
1298693782179848197-,1154744947-,female
1297912260678098950-,1154744947-,female
1296372378243653632-,1154744947-,female
1276792923330416641-,1154744947-,female
1270722482673049600-,1154744947-,female
1261182487717388292-,1154744947-,female
1260192969522626560-,1154744947-,female
1259880038763245571-,1154744947-,female
1259462438224871424-,1154744947-,female
1259458738769006592-,1154744947-,female
1259457689899458565-,1154744947-,female
1259456895728959491-,1154744947-,female
1259420528273735680-,1154744947-,female
1258648062483980288-,1154744947-,female
1257641789651144710-,1154744947-,female
1254804488659091456-,1154744947-,female
1254073170694455301-,1154744947-,female
1254026713690001409-,1154744947-,female
1253957218522841089-,1154744947-,female
1253951372120199168-,1154744947-,female
1252924030425989121-,1154744947-,female
1251945732120227841-,1154744947-,female
1249707873778765825-,1154744947-,female
1249396352855007234-,1154744947-,female
1248963375704481794-,1154744947-,female
1248693669445750784-,1154744947-,female
1671568650635968533-,27875696-,female
1671565883943026688-,27875696-,female
1671565805731840008-,27875696-,female
1671565623397163008-,27875696-,female
1671565595744010241-,27875696-,female
1671565394371280907-,27875696-,female
1671560971372965888-,27875696-,female
1671560698814398483-,27875696-,female
1671560672742703104-,27875696-,female
1671560510544674824-,27875696-,female
1671560181237313536-,27875696-,female
1671559534177812498-,27875696-,female
1671559520479264768-,27875696-,female
1671559141297356810-,27875696-,female
1671559054961803268-,27875696-,female
1671558958211903488-,27875696-,female
1671558755279081474-,27875696-,female
1671558552542904346-,27875696-,female
1671558176934600704-,27875696-,female
1671558104809451520-,27875696-,female
1671557591162290183-,27875696-,female
1671557188844761088-,27875696-,female
1671556810229022723-,27875696-,female
1671556416685981696-,27875696-,female
1671556233516527622-,27875696-,female
